Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
28,1176,29,3.1,"سرقة المعلومات ، تحميل المعلومات من و إلى الجهاز ، حذف المعلومات، تغيير المعلومات .",2,2,4,4,3,3,3,3,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
41,1189,42,3.1,"يتمكن المخترق من الدخول الى الحاسوب بالباب الخلفي و منه يتمكن في التحكم في الجهاز ، تحميل برامج التجسس دون علم المستعمل، نقل المعلومات ، اخذ كلمات السر عبر نقرات لوحة المفاتيح.",4.5,5,5,5,4.75,5,4,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
26,1174,27,3.1,"يتم عن ذلك سرقة المعلومات المتخصصة بالإنسان الذي يضمه ، و البيانات و الإجراءات و ذلك من أجل القرصنة أو تخريب المعلومات .",1.5,2,2,2,1.75,2,1,2,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
0,1148,1,3.1,"تحكم المخترق بالجهاز، قدرته على التجسس على المعلومات بالجهاز و الملفات، قدرته على تثبيت برامج ضارة، قدرته على التجسس على المعلومات السرية عبر تثبيت برامج",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
36,1184,37,3.1,"قدرة المخترق على التحكم في الجهاز فور تشغيل البرنامج ، الحصول على المعلومات الخاصة بالحاسب الالي ، وضع الملفات داخل الحاسب دون علم المستخدم .",3,3,4,4,3.5,3,3,4,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
11,1159,12,3.1,"التحكم في الأجهزة، سرقة المعلومات، تحميل الملفات من و إلى الجهاز دون علم صاحبه، التجسس على المستخدم بواسطة برامج ضغط لوحة المفاتيح حيث يتم إرسال المعلومات للهاكر بشكل أوتوماتيكي و يتمكن من خلالها بسرقة كلمات السر و المعلومات الخاصة .",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
27,1175,28,3.1,"يتم فتح باب خلفي ، يستغله المجرم أو الهاكر و يتصل من خلاله بجهاز الضحية و يتحكم فيه ، حذف أو تعديل بيانات ، تحميل من و إلى جهاز الضحية ، حصول على بيانات و نشرها .",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
4,1152,5,3.1,يدعوا المخترقين للاتصال بالجهاز عبر باب خلفي عبر الانترنت حيث يستطيع المخترقون بالتحكم في الجهاز و سرقة المعلومات منه و تحميل ملفات من و الى الجهاز دون علم صاحبه .,5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
32,1180,33,3.1,"تحكم في الجهاز، تحميل الملفات من إلى جهاز المستخدم دون علمه، إنشاء برمجيات تسجيل نقرات لوحة المفاتيح، سرقة كلمة المرور و البريد الالكتروني. ",4,4,4,4,4,4,4,4,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
44,1192,45,3.1,"التحكم في الجهاز وتدبيره، نقل البيانات من و إلى الجهاز، تحميل و حذف و تغيير بيانات الجهاز. ",3.5,4,4,4,3.75,4,3,4,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
40,1188,41,3.1,"يقوم المجرم بإتصال عن طريق باب خلفي بجهاز الضحية فينتج عنه: سرقة المعلومات الموجودة في الجهاز و تحويلها الى المجرم ، تركيب برامج للتجسس على جهاز الضحية كبرنامج تسجيل ضغط لوحة المفاتيح،ينتج عنه سرقة كلمات المرور و سرقة الهوية.",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
23,1171,24,3.1,تثبيت برنامج يفتح  باب خلفي و يمكن من خلاله الإستعمال الكلي للنظام و التجسس و سرقة البيانات .,4,4,2.5,3,3.25,3,3,4,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
39,1187,40,3.1,"يتم المتصل المخترق بالجهاز عن طريق باب خلفي على الانترنت و عندها يمكنه ااتحكم في الجهاز، بتحميل ملفات من و إلى الحاسوب دون علم صاحبه، تركيب برمجيات كبرمجة تسجيل نقرات لوحة المفاتيح من أجل سرقة الأرقام السرية. ",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
14,1162,15,3.1,"التحكم في المستخدم، تحويل المعلومات من و إلى الجهاز، سرقة كلمة المرور و المستخدم .",1.5,2,3,3,2.25,2,2,3,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
47,1195,48,3.1,يترتب عنه فتح باب خلفي مما يسمح للمخترق بالولوج و التحكم بالحاسب فيحصل أو يعدل على المعلومات و البيانات. ,3.5,4,3.5,4,3.5,4,3,4,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
43,1191,44,3.1,في البداية يكون البرنامج عاديا إلا أن حصان طروادة يقوم بإتلاف و حذف البيانات و ذاكرة النظام الذي أصابه. ,0.5,1,1,1,0.75,1,0,1,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
3,1151,4,3.1,يقوم بربطه بالمخترق عن طريق باب خلفي مما يسمح له: بالاطلاع على المعلومات و نقل المعلومات من و الى الجهاز دون علم المستخدم تركيب أجهزة خاصة تقوم بتسجيل النقرات على لوحة المفاتيح .,5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
1,1149,2,3.1,"التحكم في الكمبيوتر ، سرقة المعلومات، تحميل ملفات من الكمبيوتر دون علم المستخدم، تركيب تقنيات تجسس على اجهزة مستخدمة لتسجيل ضربات لوحة المفاتيح.",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
34,1182,35,3.1,يصبح من الممكن للمجرمين أي المخترقين الاتصال بهذا الجهاز عن طريق باب خلفي عبر الإنترنت . مما يمنح المجرم تحكم كامل بالجهاز .,2.5,3,3,3,2.75,3,2,3,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
7,1155,8,3.1,"يقوم باٍبهام المستخدم بأهمية محتواه و هو عكس ذلك، عندها يصبح للمجرم اٍمكانية الدخول عبر الباب الخلفي و باٍمكانه التحكم في الجهاز و تحميل برامج من و اٍلى الجهاز دون علم المستخدم، و يمكنه أيضا التجسس و سرقة كلمة السر أو اٍتلاف المعلومات ",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
8,1156,9,3.1,"التحكم في الجهاز، سرقة أو إتلاف معلومات، تحميل برامج على الجهاز دون علم المستخدم، تثبيت برامج حفظ نقرات لوحة المفاتيح التجسس (سرقة كلمات السر)",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
13,1161,14,3.1,"نقل المعلومات من و الى الجهاز دون علم صاحبه ، سرقة وقرصنة المعلومات الشخصية، التحكم في الجهاز، تعطيل النظام ، التجسس و تركيب وسائل التجسس دون شعور مستخدم النظام ، مسح البيانات ، تزوير المعلومات .",5,5,5,5,5,5,5,5,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
17,1165,18,3.1,سرقة المعلومات للمستخدمين له ككلمة المرور و غير ذلك و قراءة ما تكتبه على لوحة المفاتيح .,2.5,3,2,2,2.25,2,2,3,1,3,ماهي النتائج المترتبة عن  إصابة  النظام المعلوماتي بحصان طروادة ؟  ,"يتحكم الهاكر في الجهاز المخترق عبر باب خلفي يمكنه من : سرقة المعلومات كسرقة البريد الالكتروني، أو سرقة الهوية، تحميل ملفات من وإلى هذا الجهاز دون علم صاحبه، تركيب برمجيات تجسس على الجهاز."
