Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
686,984,17,2.18,يقوم المتجسس باختراق الموقع الخاص بالمؤسسة بارسال بريد الكتروني لجميع مستخدمي الموقع  ,1,1,3,3,2,2,2,2,18,2,كيف تتم جريمة التجسس الصناعي على الانترنت ؟,"يتم اختراق و تنزيل الأسرار الصناعية من كمبيوتر في إحدى الشركات وإرسالها بالبريد الإلكتروني مباشرة إلى منافستها، و قد تتم سرقة اختراع جديد في تكنولوجيا الكمبيوتر وبيعه بمبلغ كبير من المال بالإضافة إلى فساد وتواطؤ الموظفين"
699,997,30,2.18,هي جريمة تقليدية تتم عبر سرقة الافكار الصناعية مباشرة من الشركات و ارسالها عبر البريد  الالكتروني كما تتم بيع الافكار الصناعية التكنولوجية بملايين الدولارات ,3.5,4,3.5,4,3.5,4,3,4,18,2,كيف تتم جريمة التجسس الصناعي على الانترنت ؟,"يتم اختراق و تنزيل الأسرار الصناعية من كمبيوتر في إحدى الشركات وإرسالها بالبريد الإلكتروني مباشرة إلى منافستها، و قد تتم سرقة اختراع جديد في تكنولوجيا الكمبيوتر وبيعه بمبلغ كبير من المال بالإضافة إلى فساد وتواطؤ الموظفين"
700,998,31,2.18,جريمة تقليدية تقوم بها الشركات مثل ارسال معلومات سرية او طريقة صناعية تكنولوجيا للشركة المنافسة وذلك  باستخدام البريد الالكتروني ,1.5,2,1.5,2,1.5,2,1,2,18,2,كيف تتم جريمة التجسس الصناعي على الانترنت ؟,"يتم اختراق و تنزيل الأسرار الصناعية من كمبيوتر في إحدى الشركات وإرسالها بالبريد الإلكتروني مباشرة إلى منافستها، و قد تتم سرقة اختراع جديد في تكنولوجيا الكمبيوتر وبيعه بمبلغ كبير من المال بالإضافة إلى فساد وتواطؤ الموظفين"
702,1000,33,2.18,الحصول على كلمات السر و ضع برنامج للتجسس ,1.5,2,1,1,1.25,1,1,2,18,2,كيف تتم جريمة التجسس الصناعي على الانترنت ؟,"يتم اختراق و تنزيل الأسرار الصناعية من كمبيوتر في إحدى الشركات وإرسالها بالبريد الإلكتروني مباشرة إلى منافستها، و قد تتم سرقة اختراع جديد في تكنولوجيا الكمبيوتر وبيعه بمبلغ كبير من المال بالإضافة إلى فساد وتواطؤ الموظفين"
729,1027,17,2.19,توظف شبكة الأنترنت لممارسة اعمال إرهابية تكون كواسطة مفيدة في التخريب والتجنيد في العمليات الإرهابية ويمكن أن تستعمل في ممارسات الدينية التي تدعو الى الدين والتشدد والتنصير الذي يدعون الهتهم اهل للدين.,2,2,1.5,2,1.75,2,1,2,19,2,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي."
747,1045,35,2.19,عن طريق تصميم و تطوير مواقع مشجعة للإرهاب و بذلك يستهل نشر الفكر الخاص بالإرهاب بين المتصفحين,2,2,2,2,2,2,2,2,19,2,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي."
769,1067,5,2.2,"السطو على بطاقات التأمين، تزوير البيانات، السطو على البنوك، تعتمد هذه الجرائم المنظمة على التنظيم + كسب المال",3,3,4,4,3.5,3,3,4,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
771,1069,7,2.2,"إختراق و سرقة بطاقة الإئتمان ، تزوير البيانات، تجارة المخدرات، غسيل الأموال،الجريمة المنظمة .",5,5,5,5,5,5,5,5,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
775,1073,11,2.2,"تبييض الأموال، تجارة المخدرات، الأسلحة، الجريمة المنظمة، قرصنة البنوك و الحسابات .",3,3,4,4,3.5,3,3,4,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
776,1074,12,2.2,"جرائم بطاقة الائتمان الالكترونية و تزويرها ، جرائم العداد المالي و الآلات الحاسبة، بيع المخدرات  تبييض الأموال .",3,3,4,4,3.5,3,3,4,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
782,1080,18,2.2,"سرقة البطاقات الإلكترونية المالية، إختراق البنوك، تغيير أرقام السجلات .",1,1,1,1,1,1,1,1,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
795,1093,31,2.2,"سرقة الحساب المصرفي للمستخدمين, الابتزاز عن طريق الصور الفاضحة و ما الى ذلك , تبييض الأموال عبر الإنترنت .",2,2,2,2,2,2,2,2,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
805,1103,41,2.2," السطو على بطاقات الائتمان و اختلاس اموالها، التجارة بالمخدرات و مختلف الأدوات الممنوعة،تزوير البيانات، اختراق البنوك المالية و سرقة أموالها. ",3.5,4,3,3,3.25,3,3,4,20,2,أذكر أنواع الجرائم الإلكترونية المالية,"جرائم السطو على أرقام البطاقات الائتمانية ، تزوير البيانات ، الجرائم المنظمة ، تجارة المخدرات، غسيل الأموال.  "
832,1130,20,2.21,"إضافة عقوبات للذين يقومون بنشر معلومات شخصية الآخرين, عقوبات متعلقة بالملكية الفكرية, عقوبات الشتم و السب و التعري و الإحراج على الإنترنت و الإختراق لحسابات الأشخاص",1.5,2,2,2,1.75,2,1,2,21,2,ماهي الجوانب  الواجب إثراؤها في القانون الجنائي التقليدي لتكييفه مع واقع  الجريمة الالكترونية في  بلادنا؟,"تطوير الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم، توسيع وإدراج مختلف أنواع الجرائم الالكترونية تحت طائلة التشريع القانوني."
843,1141,31,2.21,"إضافة عقوبات كالسجن أو الغرامة المالية لمرتكبي الجرائم الإلكترونية ووقع العقوبة ان كانت بسيطة، مضاعفة العقوبة حسب الضرر الذي يمكن أن يلحق به",0.5,1,1,1,0.75,1,0,1,21,2,ماهي الجوانب  الواجب إثراؤها في القانون الجنائي التقليدي لتكييفه مع واقع  الجريمة الالكترونية في  بلادنا؟,"تطوير الخبرة الفنية للمحققين المتعلقة باستعمال التكنولوجيا في إثبات الجرائم، توسيع وإدراج مختلف أنواع الجرائم الالكترونية تحت طائلة التشريع القانوني."
5,302,6,2.1,الفيروس الدود حصان طروادة,3.75,4,3,3,3.375,3,3,4,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
10,307,11,2.1,"الفيروسات ، الاعراء بالرسائل ،اقتحام و التسلسل.",1,1,1,1,1,1,1,1,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
7,304,8,2.1,يظهر أنه برنامج نافع كأحصنة طروادة. يأتي في بعض الأحيان داخل طيات البرامج القرصنة crack. بمجرد الدخول فيها تدخل في برمجيات الحاسوب. ,1,1,1,1,1,1,1,1,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
2,299,3,2.1,"الدود تتم بالبحث عن الثغرات في البرنامج و من ثم إختراقه ، أحصنة طروادة ، يكون البرنامج على أساس بريء و ما إن يتم تشغيله حتى يحترق الجهاز ، برامج الإنزال : هي برامج تتم بمحاربة برامج مكافحة الفيروسات للإحتراق.",3.75,4,4,4,3.875,4,3,4,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
6,303,7,2.1,"الفيروسات، الدود، حصان طروادة، المنزلات. ",3.75,4,4,4,3.875,4,3,4,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
11,308,12,2.1,"الفيروسات الالكترونية، الدود، أحصنة طروادة، أنظمة تحميل و نشر الفيروسات و مراوغة مضادات الفيروس. ",3.75,4,3.75,4,3.75,4,3,4,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
3,300,4,2.1,"أحصنة طروادة ، الدود ، يعتمد على التشفير ، يقوم بمراوغة برامج مكافحة الفيروسات من أجل نقل و تركيب فيروسات .",2.5,3,2.5,3,2.5,3,2,3,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
9,306,10,2.1,"الفيروسات و هي برامج خبيثة تقوم بالاقتران بالبرامج الاخرى و عند تشغيل تتكاثر، الدود تقوم باستهداف مباشرة ثغرات الامنية في النظام ، أحصنة طروادة شكلها مسالم و لكنها باطنها خبيث، برامج التنزيل تقوم بعمل الفيروسات و عند العمل على الحاسوب تقوم بالتفعيل و نشر الفيروسات.",5,5,5,5,5,5,5,5,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
0,297,1,2.1,"الفيروسات، الدود، احصنة طروادة و برامج الانزال .",5,5,5,5,5,5,5,5,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
8,305,9,2.1,"الفيروسات ,أحصنة طروادة , الدود .",3.75,4,3.75,4,3.75,4,3,4,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
4,301,5,2.1,"فيروسات ، الدود",3.75,4,2,2,2.875,3,2,3,1,2,ما هي الأصناف الرئيسية للبرمجيات الماكرة,"   الفيروسات ، والدود ، وأحصنة طروادة، وبرامج الإنزال"
155,452,15,2.5,"عدم الانكار، تسجيل الدخول، اثبات الدخول، تحديد المهام ",3,3,4,4,3.5,3,3,4,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
148,445,8,2.5,"تحديد هوية المستخدم، اثبات هوية المستخدم، تحديد الخصوصية، تحديد مسؤولياته، عدم الإنكار، الخصوصية ",5,5,5,5,5,5,5,5,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
158,455,18,2.5,"التكامل = تكامل النظام الامني بشكل عام، السرية = سرية المعلومات وامانها، التوفير = توفير الامن دائما",1,1,0,0,0.5,0,0,1,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
145,442,5,2.5,السرية-التحقق من الهوية- تأكيد الهوية –معرفة الاجراءات -الموافقة عليها,3,3,0.5,1,1.75,2,1,2,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
