Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
159,456,19,2.5,"التوفير – التكامل – السرية، التعريف بهوية المستخدم – اثبات هوية المستخدم، الخصوصية – صالحية مسؤوليات المستخدم",3.5,4,4,4,3.75,4,3,4,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
156,453,16,2.5,"تكامل المعلومات، توفير الامن و كذا عدم حجب المعلومات بحجة توفير الامن و سرية المعلومات",1,1,0,0,0.5,0,0,1,5,2,ماهي أركان  تأمين المعلومات إزاء الانتهاكات المحتملة  من  مستخدمي النظام المعلوماتي؟,"تحديد هوية المستخدم، إثبات هوية المستخدم،  صلاحيات المستخدم، تحديد مسئوليات المستخدم، الخصوصية  و عدم الإنكار "
168,465,9,2.6,بقوة أضعف حلقة فيها.,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
174,471,15,2.6,تقاس سلسلة الأمن بقياس مدى سهولة اختراق النظام و عدد الثغرات الموجودة في النظام,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
181,478,22,2.6,تقاس قوة سلسلة الأمن للنظام المعلوماتي بالحلقة الأضعف فيه غالبا ما تكون العامل السري,5,5,5,5,5,5,5,5,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
165,462,6,2.6,تقاس بالحلقة الأضعف؛ مهما كان النظام المعلوماتي آمن إلا أي ثغرة فيه تؤدي إلى كسر النظام لأمني.,2.5,3,3,3,2.75,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
164,461,5,2.6,   التوفر؛ التكامل والتسوية والمتعلقة بالمستخدم بتحديد هويته تحديد صلاحياته ومسؤولياته؛  عدم لإنكار و الخصوصية.,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
173,470,14,2.6,سرعة إجابة النظام المعلوماتي و عدم توقفه في فترات متزامنة و كثرة مستخدميه,0,0,0.5,1,0.25,0,0,1,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
182,479,23,2.6,تقاس قوة سلسلة الأمن للنظام المعلوماتي بأضعف حلقة فيها يجب أن يكون الأمن شامل و لإجرام العاملين بها و نظام معالجة البيانات,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
176,473,17,2.6,تقاس قوة سلسلة الأمن بالمقياس الفكري,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
163,460,4,2.6,تقاس سلسة الأمن للنظام للنظام المعلوماتي بأضعف حلقة غيه أو أضعف نقطة فيه,2,2,2.5,3,2.25,2,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
167,464,8,2.6,تقاس قوة الأمن بأضعف حلقة فيه,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
178,475,19,2.6,بإمكانية الحفاظ على الجوانب المادية و البيانات و الشبكات والبرمجيات الخاصة بها من الاعتداءات و القرصنة بمختلف أنواعها واتخاذ الإجراءات اللازمة لحماية العنصر البشري (الإنسان) .,0.5,1,1.5,2,1,1,1,1,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
177,474,18,2.6,"النظام المعلوماتي : مادية ,الإنسان ,استراتيجيا,معنويا… و تقاس قوة سلسلة الأمن للنظام المعلوماتي بتحديد هوية المستخدم ,إثبات هوية المستخدم ,تحديد صلاحيات المستخدم ,تحديد لصلاحيات مسؤوليات المستخدم",0,0,0.5,1,0.25,0,0,1,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
184,481,25,2.6,تقاس بأضعف حلقة فيه ,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
188,485,29,2.6,تقاس بقوة  أضعف حلقة فيها التي هي الإنسان ,5,5,5,5,5,5,5,5,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
179,476,20,2.6,بواسطة تنظيم مسابقات يشارك فيها مخترقون ذوي قبعات بيضاء محاولة إختراق ذلك النظام,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
185,482,26,2.6,تقاس بعدم وجود ثغرات كثيرة و وجود مضاد الفيروسات و كل التدبيرات اللازمة للحد من هجمات المخترقين ,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
172,469,13,2.6,التكاسل الخصوصية,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
169,466,10,2.6,البرامج المضادة للإختراق,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
175,472,16,2.6,بعدد التقنيات التي تم إستخدامها في النظام المعلوماتي بتطبيق سياسة أمن المعلومات,0,0,0,0,0,0,0,0,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
190,487,31,2.6,تقاس بالحلقة الأضعف,1.5,2,2,2,1.75,2,1,2,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
180,477,21,2.6,تقاس قوة سلسلة الأمن بأضعف حلقة فيها ألا وهو الانسان,5,5,5,5,5,5,5,5,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
171,468,12,2.6,تقاس قوة سلسلة الأمن للنظام المعلوماتي بأضعف وأصغر جزء من النظام (إذا كان يحتوي على ثغرات أمن),2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
162,459,3,2.6,تقاس بإعتبار أضعف حلقة في النظام المعلوماتي بحيث؛ إذا أثبت أن أضعف جزء في الأمن المعلوماتي يمكن التصدي للمخترقين فيعتبر هذا النظام جاهز لاِستعمال.,2,2,2.5,3,2.25,2,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
186,483,27,2.6,تقاس بأضعف حلقة فيها,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
183,480,24,2.6,تقاس بقوة الجانب البشري و مدى وعيه بأمن المعلومات,5,5,4,4,4.5,4,4,5,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
170,467,11,2.6,-تقاس قوة سلسلة الأمن للنظام المعلوماتي بقوة أضعف حلقة في السلسلة,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
187,484,28,2.6,تقاس بقوة  أضعف حلقة فيها,2.5,3,2.5,3,2.5,3,2,3,6,2,بماذا تقاس قوة سلسلة الأمن للنظام المعلوماتي ؟,تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .
209,506,19,2.7,التنظيم و سرقة الأموال .,0.5,1,1.5,2,1,1,1,1,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
244,541,54,2.7,"فهم عميق لكيفيةعمل الحاسب، قدرة عالية في كتابة البرامج، موهبة في تصميم البرامج. ",3.5,4,4,4,3.75,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
218,515,28,2.7,"خبرة فنية و موهبة، ذكاء، خبرة في كتابة برامج .",2,2,3,3,2.5,2,2,3,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
227,524,37,2.7,الذكاء و القدرة والموهبة الكبيرة في كتابة و تصميم البرامج و الفهم العميق للأنظمة و الحاسب مايساعدهم في الإختراق. ,5,5,5,5,5,5,5,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
235,532,45,2.7,"يتميزون بطبعهم الشرير ، لهم القدرة على قراءة و كتابة و تطوير برامج الى جانب الفهم العميق للآلات الحاسبة ، يعرفون أنهم لا ينفعون إلا من يدفع لهم اي انه يقوم بالقرصنة لغرض شخصي ، كالمال أو سرقة معلومات او برامج تحتوي على كراك في داخلها .",3.5,4,3.5,4,3.5,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
196,493,6,2.7,بموهبة و القدرة على اختراق الجهاز على مدى علمهم بمحتوى الحاسب و كيفية عمله و بالتالي يمكنهم الاختراق و التجسس و التحكم بالأنظمة ,3.5,4,4,4,3.75,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
208,505,18,2.7,"الذكاء و القدرة على كتابة و تصميم برامج خاصة ، فهم عميق لكيفية عمل الحاسب الآلي و بالتالي تسهل عليهم إختراقه ، عدم ترك أي آثار و التضليل عند القيام بالقرصنة . ",5,5,4,4,4.5,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
192,489,2,2.7,"قدرة و موهبة عاليتين على كتابة وتصميم البرامج، لديهم معرفة كلية بمكونات الكمبيوتر، لديهم القدرة على اختراق انظمة التشغيل و التلاعب ببرمجته، لديهم القدرة على تكسير انظمة الأمان.",4,4,5,5,4.5,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
211,508,21,2.7,"مهارات عالية في كتابة و تصميم البرامج، فهم عميق لأسس الحاسب الآلي، الذكاء .",3.5,4,5,5,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
213,510,23,2.7,"هم خبراء، فهم كيفية إستخدام الحاسب ، مما يسهل إختراق أنظمتها .",3.5,4,3,3,3.25,3,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
212,509,22,2.7,"معرفة جميع خبايا الأنظمة و طرق إختراقها ، معرفة كيفية العثور على ثغرات في الأنظمة و كيفية سد هذه الثغرات و معرفة خبايا الشبكات .",5,5,3.5,4,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
198,495,8,2.7,"برمجة و كتابة البرامج ، التحكم في تقنيات الحاسب الآلي، الذكاء الخداع و التضليل .",3.75,4,5,5,4.375,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
231,528,41,2.7,"الذكاء , الشر , التمكن من فهم كيفية عمل الأنظمة و طريقة برمجتها.",3.5,4,3.5,4,3.5,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
215,512,25,2.7,"فهم عميق لأنظمة المعلوماتية و مهارات الذكاء، الخدع و الإحتيال .",2,2,4,4,3,3,3,3,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
210,507,20,2.7,الفهم و مهارات في تصميم برامج لإختراق الأنظمة بسهولة و هم أشخاص أذكياء جدا . ,5,5,4,4,4.5,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
247,544,57,2.7,يتمتع قراصنة الأنظمة بالذكاء و الحيلة و الفهم الجيد للحواسيب و أنظمة تشغيلها و كيفية تصميمها.. ,3.5,4,5,5,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
204,501,14,2.7,"الذكاء، خبرة في إستخدام برامج الكمبيوتر، خبرة في التحايل و استخدام مهارات القرصنة ",4,4,4,4,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
199,496,9,2.7,"الذكاء، المهارة في طلب المعلومات دون دراية أحد، أجهزة متطورة .",1,1,3,3,2,2,2,2,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
239,536,49,2.7,"مواقع احتيال الشخصية ، ثغرات ،تسجيل نقرات.",0,0,0,0,0,0,0,0,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
193,490,3,2.7,الذكاء و الموهبة العاليتين والدراية الكبيرة بالبرمجة وأنظمة التشغيل و كيفية اختراقهما,5,5,5,5,5,5,5,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
234,531,44,2.7,"ذكاء واسع و تمكن في البرمجيات الحاسب الالي ، كما أن لهم قدرة التلاعب بالضحية و قدرة عالية في معرفة الحاسب الالي .",3.5,4,5,5,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
220,517,30,2.7,"القدرة على إعداد و تصميم البرامج، معرفة طريقة عمل الحاسب الآلي ، القدرة على إختراق مختلف أنواع البرامج و الأنظمة .",4,4,4,4,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
223,520,33,2.7,يتميزون قراصنة الأنظمة بأنهم يؤمنون بحرية الرأي العام والتعبير,0,0,0,0,0,0,0,0,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
248,545,58,2.7,"قدرة عالية على كتابة و تصميم البرامح، فهم عميق لكيفية عمل الحاسوب. ",3.5,4,4.5,5,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
222,519,32,2.7,"التخفي ، التخويف ،السيطرة، التهديد ، السرية و المعلومات .",0,0,0,0,0,0,0,0,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
221,518,31,2.7,إمكانيات و قدرات و كفاءات عالية في فهم تصميم البرامج و عملها و الفهم العميق لعمل الحاسوب و أنظمة التشغيل و الأمن مما يسهل عليهم إختراقها .,5,5,3,3,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
203,500,13,2.7,قدرتهم على كسر أنظمة الأمان لأهداف تخريبية و سرقة أسرار الناس و خصوصياتهم .,2.5,3,1,1,1.75,2,1,2,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
237,534,47,2.7,"بالذكاء للتمكن من اكتشاف الثغرات ، القدرة على إقناع الضحايا و استغلال المواقف، و يسقطون الضحية في الفخ و قبل هذا يقومون بدراسة و تقييم الوضع قبل محاولة الاختراق، وهم يؤمنون بأنهم قادرون على اسقاط أي نظام كان فهم يؤمنون بأنه لا توجد حماية كاملة و أن الثغرات موجودة دائما.",4,4,4,4,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
236,533,46,2.7,"بالذكاء الفائق و لهم القدرة على فهم كيفية عمل أنظمة الحاسوب و اكتشاف الثغرات الأمنية يستطيعون اختراق عدة تكثيفات و طرق صعبة ( التجسس ، نشر الفيروسات ...) وذلك للوصول الى عنايتهم ، يتمتعون بالدهاء و يستعملون الحيل و التظليل مما يصعب إيجادهم و اكتشافهم.",5,5,5,5,5,5,5,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
238,535,48,2.7,"نسبة ذكاء عالية، لديهم مؤهلات جيدة في تصميم و برمجة المواقع، لا يتركون أثرا وراءهم بعد تنفيذ الجريمة.",3.5,4,5,5,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
228,525,38,2.7,تقوم بإختراق المواقع اي قرصنتها و الإطلاع المعلومات السرية و سرقتها.,0,0,0,0,0,0,0,0,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
195,492,5,2.7,"القدرات الخارقة في اختراق الانظمة، الذكاء الحاد و الفطنة، تمكنهم من عدم ترك أثر للجريمة المرتكبة، استخدام الخداع و التضليل، امتلاك المهارة الفنية",3.5,4,4.5,5,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
245,542,55,2.7,"القبعات السوداء :القدرة على اختراق الأنظمة و البرامج الغير مجانية و اعطائها رقم لكس تعمل كسر الأنظمة الأمنية، سرقة البرامج و توزيعها مجانا لهدف، القبعات البيضاء: حل المشاكل و بناء الأشياء والإيمان بالعمل التطوعي، معرفة كيفية عمل الأنظمة و البرامج للمساعدة في تطويرها.",3.5,4,3.5,4,3.5,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
225,522,35,2.7,"الذكاء المعلوماتي، يؤمنون بالحرية حرية وحرية الرأي والتعبير.",0,0,1.5,2,0.75,1,0,1,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
229,526,39,2.7,"الموعبة و القدرة العالية على اختراق الأنظمة و الأجهزة, الذكاء العالي, المعرفة العميقة بأجهزة الحاسوب, القدرة على كتابة و تصميم برامج الحاسوب.",5,5,5,5,5,5,5,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
194,491,4,2.7,بموهبة و قدرة عالية في كتابة و تصميم البرامج مما يجعلهم فهم كيفية عمل الحساب الآلي و يسهل عليهم إختراق الأنظمة ؛,4,4,4,4,4,4,4,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
226,523,36,2.7,الموهبة والقدرات العاليتين لفهم و تصميم البرمجيات و الفهم العميق لآلية الكمبيوتر التي تمكنهم من إختراق الأجهزة والبرامج. ,5,5,4,4,4.5,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
207,504,17,2.7,"هم مخترقون غير أخلاقيون من القبعة الرمادية ، مهمتهم الدخول أو إختراق موقع أو نظام دون إذن و نشر ما وجدوه من وثائق و معلومات .",0.5,1,2,2,1.25,1,1,2,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
197,494,7,2.7,"الذكاء و القدرة على إختراق الأنظمة أو الشبكات و ذلك دون ترك أثر ، يدرسون البرمجة بحيث يستطيعون التحكم في الأجهزة ، سرقة أو إتلاف أو حذف المعلومات ، تحميل برامج أو فيروسات .",3.5,4,3.5,4,3.5,4,3,4,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
202,499,12,2.7,"القدرة على إختراق الأنظمة، الذكاء و القدرة عليه في فهم البرامج الإلكترونية و كيفية عملها، إعادة تصميم البرامج.",5,5,4,4,4.5,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
246,543,56,2.7,"الذكاء الخارق، يتقنون البرمجة، يتقنون تقنيات معلوماتية. ",3.5,4,5,5,4.25,4,4,5,7,2,ما هي الخصائص التي يتمتع بها  قراصنة الأنظمة؟,"ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها"
