Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
15,1451,16,4.1,"لأنه يقع في الخطأ بطريقة الهندسة الإجتماعية، لأن الإنسان يثق بالناس، و لا يمكن محاربة هذه الهجمة الإجتماعية لأنها تعتمد على الإنسان نفسه .",4,4,4.5,5,4.25,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
19,1455,20,4.1,لأنه يمكن الإحتيال عليه بطرق نفسية التي لا تجدي نفعا مع الأنظمة .,5,5,4,4,4.5,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
25,1461,26,4.1,لأنه يسهل على المخترق الوصول إلى مبتغاه لأنه يسهل خداعه بسبب جهله بالأجهزة الإلكترونية .,1,1,2,2,1.5,1,1,2,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
42,1478,43,4.1,"لانه سهل الخداع ، يثق في الغير ، تكتم الضحايا.",1,1,1.5,2,1.25,1,1,2,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
22,1458,23,4.1,لأنه مهدد بالإصابة بالهندسة الإجتماعية و ليس هناك تقنية تحمي من هذا النوع و هي متعلقة بشؤون الحياة كما أن الإنسان يثق بالآخرين .,5,5,5,5,5,5,5,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
46,1482,47,4.1,لأن الإنسان ضعيف و يسهل التلاعب به فهو بطبعه يميل إلى الثقة بالآخرين و لا توجد سبل تقنية لحمايته من هذا. ,3.5,4,3.5,4,3.5,4,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
24,1460,25,4.1,"إختراق الإنسان أسهل من إختراق الأجهزة و أسرع ، غياب ثقافة أمن المعلومات عند الإنسان يشكل خطر كبير، من خلال الهندسة الإجتماعية نستطيع الحصول على معلومات كثيرة في وقت قصير .",3,3,5,5,4,4,4,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
17,1453,18,4.1,لأنه يتم التأثير عليه بسهولة و إقناعه بإستعمال أساليب نفسية و عقلية (الهندسة النفسية) .,4,4,3.5,4,3.75,4,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
31,1467,32,4.1,"لأن الإنسان قد يتعرض للهندسة الاجتماعية النفسية التي تعتمد على التلاعب النفسي و العقلي و بالتالي احتمالية حصول المحترق على معلومات سرية يقوم بجريمته الالكترونية، احتمالية وقوعه في الخطأ.",4,4,3.5,4,3.75,4,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
5,1441,6,4.1,"الإنسان يعتبر من أهم عناصر الأمن لأن إختراق الإنسان لها من إختراق الأجهزة ، من طرق الجريمة الإلكترونية هي الهندسة الإجتماعية النفسية في مكان إغرائه برسائل و بالمقابل يمنحك المعلومات",2,2,4.5,5,3.25,3,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
45,1481,46,4.1,لأنه تطبق عليه الهندسة النفسية و الانسان يثق في البرامج و الآخرين حيث يخترق الضحية بطرق غير تقنية منه لا يوجد أي نظام و لا طريقة لمنع التلاعب بالناس عن طريق الهندسة العقلية  ,2.5,3,5,5,3.75,4,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
16,1452,17,4.1,"لأنه يسهل إغواءه و استدراجه، الناس يثقون بالناس، لا يوجد حل تقني .",5,5,3,3,4,4,4,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
3,1439,4,4.1,"الانسان يثق بالآخرين و بسهولة يتم خداعه و تلاعب بنفسيته مما يسهل في عملية سرقة المعلومات ،و لا توجد أي طريقة لمعالجة هذا التلاعب و تتم بعدة طرق مثل : الهاتف، عبر صفحات الالكترونية، وجها لوجه",5,5,4,4,4.5,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
29,1465,30,4.1,سهولة التلاعب عليه للبوح بالمعلومات. سهولة الثقة في إنسان آخر. يمكن الاحتيال عليه دون استعمال أي برنامج للإختراق. ,2.5,3,3.5,4,3,3,3,3,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
26,1462,27,4.1,"لأنه يمكن إختراق الإنسان بصفة سريعة و سهلة من إختراق الحاسوب ، يكفي على المجرم تطبيق الهندسة الإجتماعية النفسية على الضحية لأنها ممارسة تقوم على تلاعب العقلي النفسي بالضحية و هذا الإحتيال عليه و على معلوماته الخاصة بأدوات تقنية (البريد الإلكتروني ، الهاتف) أو بالكلام فقط لأن الإنسان يثق بالآخرين . ",5,5,5,5,5,5,5,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
7,1443,8,4.1,"الثقة بالغير، إختراق بطرق غير تقنية، لا توجد وسيلة لمنع، يستخدم في مختلف شؤون الحياة .",2,2,3.5,4,2.75,3,2,3,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
36,1472,37,4.1,لان الانسان يعد من أكبر أسباب جرائم الاختراق و يشمل الهندسة الاجتماعية النفسية لسرقة المعلومات و كلمات المرور لتلك الأشخاص بكل سهولة.,3,3,3.5,4,3.25,3,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
6,1442,7,4.1,"لأنه يثق بالآخرين ، و ليس واعي أو له ثقافة في أمن المعلومات .",2,2,1,1,1.5,1,1,2,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
10,1446,11,4.1,لأن الانسان ضعيف و يمكن له أن يخطئ فيقع في ثغرات .,1,1,0,0,0.5,0,0,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
38,1474,39,4.1,المخترقين .يعمد من يقوم باختراق المنظمة الأجنبية كما أنه قد يشارك في الجرائم بخطى أو بمساعدة ,0,0,0,0,0,0,0,0,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
2,1438,3,4.1,سهولة التلاعب به ثقته الكبيرة في الناس .,4,4,3,3,3.5,3,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
23,1459,24,4.1,"لأنه يأمر إنسان آخر، يوجد عدة سبل في تقنية إرتكاب الجرائم المعلوماتية، لا يجد تقنية للحد على ذلك ، يحدث ذلك يوميا فالشخص متعرض إليها يوميا .",2,2,2,2,2,2,2,2,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
37,1473,38,4.1,نقص التوعية و تكتم بعض الضحايا إنعدام الخبرة الفنية للتعامل مع هذا النوع.,1,1,1,1,1,1,1,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
44,1480,45,4.1,"أنه شخصية ضعيفة و سهلة الحصار، و ذلك عن طريق تطبيق الهندسة النفسية الإجتماعية و هي تتمثل في ترهيب و تهديد الإنسان و حصار شخصيته من أجل الحصول على المعلومات. ",3,3,3.5,4,3.25,3,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
12,1448,13,4.1,لأنه يعتبر أهم مستهدف من طرف المخترقون و يكون الضحية السهلة .,2,2,1.5,2,1.75,2,1,2,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
35,1471,36,4.1,لأنه يمكن أخذ معلومات من الإنسان  ببساطة باستعمال علم النفس الاجتماعي بدون استعمال حواسيب و فيروسات. ,2.5,3,3.5,4,3,3,3,3,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
28,1464,29,4.1,لأنه من يتحكم في النظام المعلوماتي و لا توجد طرق ناجعة ١٠٠٪ من أجل تفادي اخطائه. ,0,0,1,1,0.5,0,0,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
41,1477,42,4.1,"لأن الإنسان هو المهدد الأول بالخطر (معلوماته،أمواله،وحساباته).",0.5,1,0.5,1,0.5,1,0,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
4,1440,5,4.1,خضوعه للتضليل من طرف البرامج الاختراقية و خداعه بسهولة إلا من يتمتع بالذكاء,3,3,3,3,3,3,3,3,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
47,1483,48,4.1,"لأنه هو سهل التأثير و الخداع حيث بمساعدة الهندسة النفسية الاجتماعية، يمكن التلاعب النفسي والعقلي بالإنسان من أجل الحصول على معلومات خاصة بكلمات السر. ",5,5,4,4,4.5,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
32,1468,33,4.1,لأن الإنسان هو أسهل عنصر من حيث الاختراق .,0.5,1,0.5,1,0.5,1,0,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
27,1463,28,4.1,لأنه ليس بريئ من الخطأ و يخضع الى اخطر اساليب الجرائم الالكترونية هي الهندسة الاجتماعية النفسية و لا يوجد اي تقنية لانذارها او لإيقافها.,3,3,3.5,4,3.25,3,3,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
8,1444,9,4.1,لأنه هو من يضع الحواجز الإلكترونية فإن الإنسان الذكي يمكنه خرق ذلك الجدار.,0.5,1,0,0,0.25,0,0,1,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
14,1450,15,4.1,لأنه يحتاج لتكوين قصد الإستغلال الأمثل للتكنولوجيا فمعظم المستعملين أناس معلوماتهم جد سطحية في الأمن المعلوماتي . أي شخص يمكن استهدافه بواسطة الهندسة الإجتماعية النفسية و التحايل عليه و خداعه .,4,4,5,5,4.5,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
40,1476,41,4.1,"لأن الانسان يثق بالآخر، و لا توجد تقنيات تمنع ذلك، نفسية الانسان ضعيفة و مرتبطة بالحياة المادية. ",2.5,3,2.5,3,2.5,3,2,3,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
43,1479,44,4.1,لانه قد يتسبب دون قصد في اختراقه و تسرب معلوماته الشخصية او المعلومات الغير شخصية (ثقة الناس ببعضهم)اضافة الى اعتماد القراصنة على الهندسة الاجتماعية النفسية ,5,5,5,5,5,5,5,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
1,1437,2,4.1,تطبيق الهندسة النفسية الاجتماعية عليه و التي تستخدم مختلف أساليب التلاعب النفسي لإيذاء و خداع الآخرين للحصول على معلوماتهم الخاصة و كذلك لان الناس يثقون بغيرهم .,5,5,4,4,4.5,4,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
34,1470,35,4.1,"الإنسان من أهم أركان النظام المعلوماتي ، لكنه سهل الاختراق حيث يمكن خداعه و الحصول على المعلومات السرية عن  طريق ممارسة الاعيب عقلية ذهنية على الشخص  لخداعه و هذا ما يطلق عليه اسم الهندسة الاجتماعية  النفسيه ",5,5,4.5,5,4.75,5,4,5,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
13,1449,14,4.1,لأنه قد يكون السبب في ضياعها عبر البوح بالكلمات المرورية لمعلومات تخص الشركة مثلا أو استخدام أحد الموظفين لسرقة بعض المعلومات مقابل مصلحة مادية .,5,5,3,3,4,4,4,4,1,4,علّل لماذا يشكل الإنسان الحلقة الضعيفة في سلسلة الأمن المعلوماتي؟,"يثق الإنسان بالآخرين فيسهل خداعه عن طريق الهندسة الاجتماعية النفسية بحيث يمكن اختراق الأمن بسبل غير تقنية ، لا توجد تقنية تمنع خداع الإنسان، اختراق الإنسان أسهل من اختراق الأجهزة خاصة في ضوء قلة التوعية."
