Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
97,97,4,1.3,هي التفاعل المباشر مع الناس لإستخراج المعلومات منهم وليس عن طريق وسائل معقدة وتتم عن طريق الهاتف؛ وجها لوجه؛ البريد الإلكتروني.,4.5,5,4,4,4.25,4,4,5,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
124,124,31,1.3,هي طريقة إختراق تستخدم في استغلال اشخاص آخرين و خداعهم معنوية للحصول على معلومات مهمة و بالتالي اختراقه,1.5,2,0.5,1,1,1,1,1,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
109,109,16,1.3,هي ممارسة تعتمد على أساليب الخداع والتحايل لغرض اختراق كلمات سرية أو معلومات أشخاص وأبرز مثال على ذلك موقع  يجر المستخدمين الى منتجات مزورة لموقع اصلي من اجل الظفر بمعلوماتهم كلمة المرور و غيرها.,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
125,125,32,1.3,"هي الطرق و الوسائل المستخدمة لإيهام و خداع المستخدمين قصد الوصول إلى أهدافه كالحصول على معلومات الضحية, يستخدم مثلا الإغراء و الإستفادة من نقاط ضعف الشخص",2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
104,104,11,1.3,"هي ممارسة تستخدم أساليب التلاعب النفسي)العقلي(لإيذاء وخداع والحصول على المعلومات، من خلال البريد الإلكتروني أو الهاتف أو وجه لوجه أو المواقع.",5,5,4.5,5,4.75,5,4,5,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
137,137,44,1.3,استخدام أساليب التلاعب النفسي لأخذ المعلومات ويتم عن طريق وسائل التواصل الاجتماعي أو الهاتف أو وجها لوجه,3,3,3.5,4,3.25,3,3,4,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
114,114,21,1.3,جمع معلومات عن الضحية عن طريق التلاعب النفسي والايهام عن طريق رسائل الكترونية كاذبة يتحصل من خلالها المخترق على معلومات شخصية تسمح له بالولوج الى حسابات الضحية  ,4,4,4,4,4,4,4,4,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
96,96,3,1.3,هي عملية تقوم على التلاعب النفسي)العقلي( لإيذاء الآخرين وخداعهم للحصول على معلومات سرية,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
119,119,26,1.3,هي وسيلة يعتمدها المخترقون لإسقاط أنظمة إلكترونية تعتمد فيها على الجانب البشري للحصول على معلومات شخصية أو متعلقة بالنظام لتساعد المخترق على تكسير أمن النظام لأن الأشخاص يثقون بالآخرين و الهندسة الإجتماعية لا تتطلب مهارة تقنية و لا يمكن إيقافها,3,3,2.5,3,2.75,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
113,113,20,1.3,هي ممارسة استخدام التلاعب العقلي و نفسي في خداع الاشخاص و ايذائهم للحصول على معلومات سرية,1,1,2,2,1.5,1,1,2,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
118,118,25,1.3,"هي طريقة تستعمل فيه أساليب التلاعب الذهني من أجل الحصول على المعلومات الشخصية للضحية دون استعمال تقنيات الكترونية عن طريق الهاتف ,الفضاءات الاجتماعية أو وجها لوجه",5,5,4,4,4.5,4,4,5,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
132,132,39,1.3,هي إيهام الأشخاص قصد النصب و الاحتيال عليهم و يكون ذلك بسبب الثقة الزائدة أو أساليب الاقناع تكون فعالة ,2,2,3.5,4,2.75,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
129,129,36,1.3,"يقصد به الاعتداء الفكري و النفسي و العقلي على الأشخاص , حيث أن العنصر البشري هو الجانب الرئيسي في حفظ الأمن و ذلك من أجل الاستحواذ على بياناتهم , حيث أن الناس يصدقون الآخرين و لا توجد تقنيات لمحاربة هذه التقنية",2,2,3,3,2.5,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
112,112,19,1.3,"هو ممارسة أساليب التلاعب النفسي )العقلي(لتمويه المستخدم, تعتبر شكل من أشكال تقنيات الاختراق في الجريمة الالكترونية على الانترنت بحيث يستعمل المحتال عبارات يموه بها المستخدم ",2.5,3,3,3,2.75,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
117,117,24,1.3,هي ممارسة أساليب  التلاعب النفسي لإيذاء و خداع أشخاص لسرقة معلومات سرية,2.5,3,2,2,2.25,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
115,115,22,1.3,هي مجال مبني على سياسة الاغراء و الاحتيال. قد يستعمل على مستوى الانترنت أو حتى مجالات أخرى من الحياة.لا يستلزم أن يكون الشخص محترف في الجريمة الالكترونية,2,2,3.5,4,2.75,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
140,140,47,1.3,هي هندسة لا تتطلب أجهزة الكترونية تعمل على تضليل و خداع الأشخاص,2,2,2.5,3,2.25,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
120,120,27,1.3,هي سياسة تستعمل أسلوب التلاعب و الخداع العقلي من أجل الحصول على معلومات شخصية خصوصية,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
127,127,34,1.3,هو التلاعب بعقول الناس و إستغلال حسن نيتهم للحصول على معلومات يمكن ان تستعمل لاحقا في عمليات اختراق,3,3,3,3,3,3,3,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
107,107,14,1.3,هي ممارسة تعتمد على استخدام أساليب التلاعب النفسي)العقلي(لإيذاء وخداع الآخرين من أجل الحصول على معلومات سرية,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
95,95,2,1.3,هي التلاعب بعقل الإنسان وتفكيره فيقوم باحتيال وخداع الإنسان من النواحي,2,2,2,2,2,2,2,2,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
136,136,43,1.3,هي ممارسة أساليب التلاعب النفسي لسرقة المعلومات,1,1,1.5,2,1.25,1,1,2,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
141,141,48,1.3,هي كل وسائل الخداع تجاه شخص لخداعه وسرقة معلوماته الخاصة,3.5,4,2.5,3,3,3,3,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
100,100,7,1.3,هي ممارسة تقوم باستعمال التحريج الجانب النفسي بسرقة المعلومات و الأرقام السرية الخاصة بالأشخاص وتعتبر من أبرز وأهم الجرائم البشرية مثل موقع  حيث قام مجموعة من المخربين اختراق الموقع أي عند دخول المستخدم ينقله إلى موقع مشابه لسرقة الأرقام السرية منه,2,2,2.5,3,2.25,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
98,98,5,1.3,هي ممارسة تستخدم التلاعب بالأفكار و الإغراق أو التهديد والضغط على لآخرين للحصول على معلومات سرية.,2,2,2.5,3,2.25,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
122,122,29,1.3,هي إستغلال الجانب النفسي للضحية من أجل التأثير عليه و ذلك يكون أمهل لتطبيق الجريمة الإلكترونية,2.5,3,1.5,2,2,2,2,2,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
138,138,45,1.3,مصطلح يستخدم لوصف شخص من الناحية النفسية لدراسة نقاطه السلبية ,2,2,2.5,3,2.25,2,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
135,135,42,1.3,هي ممارسة أساليب التلاعب النفسي لإيذاء و خداع الناس للحصول على معلومات سرية ولا توجد تقنية لمنع دلك ,3.5,4,2.5,3,3,3,3,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
128,128,35,1.3,"هي ممارسة تستخدم التلاعب النفسي )العقلي(لإيذاء و خداع المستخدم من أجل سرقة و إتلاف  الهوية بدون استخدام البرمجيات , ويكون هذا التلاعب بواسطة الهاتف المحمول أو ارسال رسائل عبر البريد الإلكتروني أو خاصة تكون وجها  ",4,4,4.5,5,4.25,4,4,5,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
123,123,30,1.3,"هي جريمة تعتمد على الخداع النفسي, العقلي, و التلاعب بأشخاص من أجل سرقة المعلومات قد تصل السرقة الى سرقة معلوماتهم الشخصية كرقم السري، و يكمن صعوبتها في كون الأشخاص يثقون في بعضهم لا يمكن القضاء عليها بطرق تقنية لا تعتمد على وسيلة تقنية.",3,3,3.5,4,3.25,3,3,4,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
110,110,17,1.3,هي طريقة التلاعب النفسي لخداع الآخرين وسرقة المعلومات منه: وتكون عبر الهاتف؛ عبر البريد الالكتروني؛ وجها لوجه,4,4,4,4,4,4,4,4,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
94,94,1,1.3,هي أساليب التلاعب النفسي ) العقلي( لخداع الآخرين بهدف سرقة بياناتهم أو التجسس على معلوماتهم السرية,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
105,105,12,1.3,هي التلاعب بنفسية وعقل الضحية مع إغرائها من أجل الحصول على معلومات معينة,1.5,2,2,2,1.75,2,1,2,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
133,133,40,1.3,هي ممارسة تستخدم أساليب التلاعب النفسي من اجل الحصول على معلومات سرية مثل ما حدث في موقع يتم عن طريق الهاتف.,4.5,5,4,4,4.25,4,4,5,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
131,131,38,1.3,هي فن القدرة على معرفة ما يريده الشخص المعين و إغرائه فيما يحب هو لغرض معين نريده.,0,0,0.5,1,0.25,0,0,1,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
103,103,10,1.3,أساليب الخداع وإيذاء الآخرين للحصول على معلومات سرية للإختراق ليس بطريقة تقنية لا توجد تقنية تمنع ذلك تستخدم في شؤون الحياة.,2.5,3,3.5,4,3,3,3,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
134,134,41,1.3,هي استعمال أساليب التأثير النفسي لخداع الضحية للحول على معلومات سرية ,2.5,3,2.5,3,2.5,3,2,3,3,1,عرف مصطلح الهندسة الاجتماعية النفسية,هي ممارسة تستخدم أساليب التلاعب النفسي (العقلي) لإيذاء و خداع الآخرين والحصول على معلومات سرية يتم من خلالها اختراق الأمن بسبل غير تقنية عن طريق الهاتف أو البريد الالكتروني أو صفحات الانترنت أو وجها لوجه
167,167,26,1.4,"هو مصطلح يطلق على عملية التمويه بأن الأموال ذو الأرباح المتحصل عليها شرعية من نشاط شرعي )مصانع(، و في الحقيقة هي أموال غير شرعية من تجارة غير شرعية )تجارة مخدرات على الأنترنت(",3.5,4,4,4,3.75,4,3,4,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
154,154,13,1.4,هو تحويل الأموال الغير قانونية و مجهولة المصدر من حساب الى حساب آخر ليتم إبراز مصدرها لتصبح أموال قانونية على الانترنت.,0,0,2.5,3,1.25,1,1,2,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
183,183,42,1.4,غالبا ما تتمثل في تجارة المخدرات و الممنوعات عبر مواقع الأنترنت من أجل تدوير أموال تجارة الممنوعات إلى الحسابات البنكية دون فرض رقابة عليها أو معرفة مصدرها. ,1,1,4,4,2.5,2,2,3,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
158,158,17,1.4,هي عملية تزوير الأموال أي سرقة الأموال من البريد الإلكتروني .,0,0,0,0,0,0,0,0,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
148,148,7,1.4,"بطاقات إئتمان وهمية، إنتحال شخصية لسرقة المال، برمجة عملات وهمية.",0,0,0,0,0,0,0,0,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
175,175,34,1.4,هو إضفاء الشرعية القانونية على الأموال المحرمة عن طريق إيداعها في البنوك متعددة.,1,1,3.5,4,2.25,2,2,3,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
185,185,44,1.4,عند سرقة عدد كبير من الاموال و بعدها يتم حساباتها كانها دخلت من طرف اخر و تحويلها.,1.5,2,1.5,2,1.5,2,1,2,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
176,176,35,1.4,هواعطاء مشروعية قانونية لأموال تم الحصول عليها بطريقة غير شرعية و غير قانونية مثل تجارة المخدرات و هذا باللجوء عادة الى المصارف.,1,1,5,5,3,3,3,3,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
182,182,41,1.4,القيام بإرجاع الأموال المتحصل عليها بطرق غير قانونية على أنهما أموال متحصل عليها بطرق قانونية بالتحايل على بعض المواقع او بطرق مختلفة كشراء العملات الافتراضية مثلا.,0.5,1,3.75,4,2.125,2,2,3,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
192,192,51,1.4,تحويل أموال مكتسبة بطريقة غير شرعية إلى أموال شرعية عبر استغلالها في القيام بمعاملات تجارية إلكترونية أو تحويلها عبر البنوك. ,4.5,5,5,5,4.75,5,4,5,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
181,181,40,1.4,"هو مصطلح اشتق من اسم لشركة مافيا كانت تقوم بالمتاجرة بالمخدرات فقامت المحكمة بمصادرة تلك الأموال و ترتكز على تحويل الأرصدة و تضخيمها و ذلك من خلال التحويلات الى العملات الصعبة من و الى داخل البلاد و ذلك باستخدام طرق غير مشروعة مثل مصادرة الأسلعة و المتاجرة بها، المخدرات...",2.5,3,4,4,3.25,3,3,4,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
168,168,27,1.4,يتم الحصول على الأموال من خلال سرقة و إختراق البنوك و بعد ذلك إستغلال هذه الأموال المسروقة في أغراض سلمية .,2.5,3,2.5,3,2.5,3,2,3,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
157,157,16,1.4,هذا راجع إلى جماعة كانت لديهم شركة للغسيل و هم في الأصل مافيا المخدرات يستعملون أموال الشركة للتجارة بالمخدرات (إخفاء حقيقتهم وراء الأنترنت).,1.5,2,2,2,1.75,2,1,2,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
159,159,18,1.4,"هو طريقة كان يستعملها المافيا في أمريكا، لكي تصبح أمواله الغير شرعية أموال شرعية و ذلك بواسطة الغسالة التي كان يملكها فيقوم بتشريع الأموال كأنه ربحها بواسطة غسالة و هي أيضا تنطبق بالأنترنت .",0.5,1,0.5,1,0.5,1,0,1,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
146,146,5,1.4,هو عبارة عن جريمة تجارة المخدرات عبر الأنترنت,0,0,0,0,0,0,0,0,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
184,184,43,1.4,"تصنف في فئة الجرائم المالية ،وهي جعل الأموال المكتسبة بطرق غير قانونية كأموال مكتسبة بطرق قانونية وذلك باستثمارها في مشاريع غلى الانترنت )مواقع البيع والشراء( وذلك للفت الانتباه و تشتيت النظر على مالكها.",5,5,5,5,5,5,5,5,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
144,144,3,1.4,هو القيام بتغطية الأعمال الغير القانونية ,0,0,1.5,2,0.75,1,0,1,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
170,170,29,1.4,هو سرقة أموال الضحايا و إستخراجها بشراء منتوجات من مواقع التسوق و أخذها بدون عواقب إعادة بيعها في الواقع .,2,2,2,2,2,2,2,2,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
147,147,6,1.4,هو سلوك غير قانوني و يعتبر جريمة مالية حيث يتم عبر الأنترنت عبر جرائم منظمة أو تغيير البيانات أو سطو على أرقام البطاقات ,0,0,0,0,0,0,0,0,4,1,عرف مصطلح تبييض أو غسيل الأموال ,إضفاء صفة المشروعية على الأموال القذرة المتأتية غالبا من التجارة غير المشروعة في المخدرات أو غيرها   بتوظيفها في نشاطات وهمية على الانترنت
