Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
18,18,19,1.1,"هي كل سلوك غير قانوني يتم بإستخدام الأجهزة الإلكترونية و الأنترنت، يحصل المخترق منها على فوائد مادية أو معنوية ، بينما تحمل الضحية الخسائر .",3.5,4,3.5,4,3.5,4,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
38,38,39,1.1,"هي كل جريمة أو مخالفة تقع على النت أو عن طريق الأجهزة الإلكترونية ،بغرض سرقة أو تخريب أو استبدال المعلومات قصد مصلحة ما ، ينتج عنها خسائر مادية أو معنوية للمعتدى عليه.",5,5,4.5,5,4.75,5,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
2,2,3,1.1,هي سلوك غير قانوني يحمل باستعمال الأجهزة الالكترونية لإحداث ضرر مادي او معنوي للضحية ,2.25,3,3,3,2.625,3,2,3,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
29,29,30,1.1,"جرائم تقع بواسطة الانترنت أو فيها بواسطة اشخاص او تنظيمات لهدف سرقة بيانات، تخريب نظام، مواجهة اشخاص او جهات…",3,3,4,4,3.5,3,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
12,12,13,1.1,"هي كل سلوك أو نشاط غير قانوني ، باستعمال الأجهزة الإلكترونية كالهاتف أو الكمبيوتر ، يريد بها المجرم الحصول على فوائد مادية أو معنوية مع تحميل الضحية الخسائر .",3.75,4,3.5,4,3.625,4,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
35,35,36,1.1,"هي كل سلوك غير قانوني يتم باستخدام أجهزة الكترونية (هاتف ذكي , أنترنت) ينتج عنه الحاق ضرر و أذى لشخص ما عن عمد و يتحصل فيه المجرم على عائد مادي أو معنوي , غالبا ما يكون الهدف من هذه الجرائم هو اتلاف أو سرقة المعلومات .",5,5,4.5,5,4.75,5,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
28,28,29,1.1,هو سلوك غير قانوني لاختراق مستخدمي الحاسوب للاستيلاء على معلوماتهم الشخصية واستعمالها لأغراض أخرى. ,2.5,3,2.5,3,2.5,3,2,3,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
41,41,42,1.1,"هي كل سلوك غير قانوني يتم باستعمال أجهزة إلكترونية) هاتف، كمبيوتر، انترنت (حيث يستطيع المجرم الاستفادة ماديا أو معنويا مع تحميل خسارة مقابلة للضحية، غالبا ما تكون أهداف الجريمة سرقة أو تغيير أو إتلاف المعلومات. ",5,5,5,5,5,5,5,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
26,26,27,1.1,"هو عملية غير قانونية يرتكبها فرد أو جماعة أفراد بإستخدام أدوات و أفكار في علم المعلوماتية ، سرقة أو إختراق الأنظمة .",3,3,3.5,4,3.25,3,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
0,0,1,1.1,هي سلوك غير أخلاقي يتم عن طريق وسائل الكترونية يهدف الى عائدات مادية  و يسبب اضرارا للضحية,2.5,3,3.5,4,3,3,3,3,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
36,36,37,1.1,"هي سلوك غير قانوني يتم باستخدام الوسائل الالكترونية) الهاتف ، الكمبيوتر، الانترنت( ينتج عنه استفادة المجرم من المعلومات الشخصية مع خسارة مقابلة للضحية وينتج عنه سرقة معلومات والقرصنة.",5,5,5,5,5,5,5,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
11,11,12,1.1,"هو سلوك غير قانوني يتم باستخدام الأجهزة الالكترونية ) الهاتف، الكمبيوتر( يتمثل باختراق النظام و يحمل المتضرر خسارة مادية و معنوية، و يكون غالبا الهدف منها القرصنة لأجل سرقة أو اتلاف المعلومات .",3.5,4,5,5,4.25,4,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
27,27,28,1.1,هي نشاط غير قانوني يتم عبر الاجهزة الالكترونية بفائدة سرقة او تخريب المعلومات حيث ينتج عنها خسارة للضحية سواء ماديا او معنويا,4.5,5,4,4,4.25,4,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
4,4,5,1.1,"هي كل سلوك غير أخلاقي يتم باستخدام الوسائل الالكترونية (الهاتف، الكمبيوتر..) ، يتمثل في حصول مرتكب الجريمة على ما يريد لتحقيق أهدافه الشخصية بينما يتحمل الضحية و هو المستخدم العقوبة ، تتمثل في سرقة المعلومات مثلا",2.5,3,4.5,5,3.5,4,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
32,32,33,1.1,هي ممارسة غير قانونية تتم عن طريق الأجهزة الذكية و يقوم فيها المجرم بمضايقة و إحراج المستخدم لتحقيق أهداف شخصية ,2.5,3,3,3,2.75,3,2,3,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
8,8,9,1.1,هي كل سلوك غير قانوني يتم بإستخدام الأجهزة الإلكترونية ينتج عنها حصول المجرم على فوائد مادية و معنوية مع تحميل الضحية خسائر و الهدف منها هو القرصنة من أجل سرقة و إتلاف المعلومات,5,5,5,5,5,5,5,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
44,44,45,1.1,"هي كل جريمة تتم عن طريق استخدام الوسائل الحديثة) هواتف، حاسوب، انترنت (في هدف تحقيق مادي أو معنوي لتنفيذها و هي تلحق أضرار بالضحية و تكبدها خسائر مادية. ",3.75,4,4,4,3.875,4,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
40,40,41,1.1,"هي كل سلوك غير قانوني يتم عن طريق الانترنت او الاجهزة الالكترونية يستهدف التخريب ،الابتزاز الاستغلال و الاعتداء يكون مخالفا للقيم و القانون مثل :نشر صور غير اخلاقية ،الابتزاز و التشهير، الإطلاع على بيانات المستخدمين دون اذنهم ، استغلال البيانات ،الاعتداء المادي و المعنوي ، نشر افكار متطرفة...",4,4,4.5,5,4.25,4,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
23,23,24,1.1,هو كل سلوك غير قانوني يتم بإستخدام التقنيات الحديثة و يكلف الضحية خسائر كبيرة .,2,2,2.5,3,2.25,2,2,3,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
39,39,40,1.1,"هو سلوك غير قانوني يتم فيه استخدام التكنولوجيا والإنترنت حيث يتركز على اختراق الأنظمة و البرامج ز ذلك لأسباب مادية أو معنوية مثل سرقة المعلومات و اتلافها، التهديد ، التجسس الإلكتروني… فيترتب عليها نتائج مادية او معنوية للمعني بالاختراق.",4.5,5,5,5,4.75,5,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
14,14,15,1.1,"هو كل سلوك غير قانوني يتم بإستخدام الأجهزة الإلكترونية (كمبيوتر، هاتف محمول و الأنترنت) يقوم من خلاله المجرم بالحصول على فوائد مادية أو معنوية و تحميل الضحية خسائر و غالبا يقوم المجرم بسرقة أو إتلاف المعلومات .",5,5,5,5,5,5,5,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
43,43,44,1.1,"هي عمل غير قانوني يتم بواسطة الوسائل الالكترونية (هاتف، انترنت، حاسوب) هدفها أخذ وسلب الضحية معلوماته وأشيائه السرية و غالبا ما يدفع الضحية مقابل هذه الجريمة، هدفها اتلاف و سرقة المعلومات. ",3,3,4,4,3.5,3,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
3,3,4,1.1,هي سلوك غير قانوني تستخدم الوسائل الالكترونية ينتج عنها حصول المجرم على أهداف مادية أو معنوية   غالبا يكون هدف هذه الجرائم هي القرصنة أي سرقة و إتلاف المعلومات ,3,3,5,5,4,4,4,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
1,1,2,1.1,"هي كل سلوك غير أخلاقي يتم بواسطة الاجهزة الالكترونية ينتج عنها حصول المجرم على فوائد مادية او معنوية مع تحصيل الضحية خسارة مقابلة،  هدفها القرصنة من اجل سرقة او اتلاف المعلومات",5,5,5,5,5,5,5,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
34,34,35,1.1,أساليب و أفعال غير قانونية تستهدف الحواسيب والبرامج الالكترونية بواسطة الهواتف النقالة والانترنت هدفها أخذ أو تغيير أو اتلاف المعلومات و كذا التجسس على الأفراد و تشويه سمعتهم مقابل ربح مادي.,3.75,4,4,4,3.875,4,3,4,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
13,13,14,1.1,سلوك غير قانوني يقوم به شخص باستعمال أدوات إلكترونية قصد الحصول على فائدة مادية أو معنوية و ذلك عن طريق تعدي غير قانوني ينتج عنه إما سرقة أشياء مادية أو أضرار معنوية أو تمديدات أو تجسس.,4,4,5,5,4.5,4,4,5,1,1,عرف مصطلح الجريمة الإلكترونية ,"هي كل سلوك غير قانوني يتم باستخدام الأجهزة الإلكترونية) الهاتف، الكمبيوتر، الانترنت (ينتج عنه حصول المجرم على فوائد مادية أو معنوية مع تحميل الضحية خسارة   وغالبا ما يكون هدف هذه الجرائم هو القرصنة من أجل سرقة أو إتلاف المعلومات وتكون عادة الانترنت أداة لها أو مسرحا لها"
